week_end,pathogen,geography,percent_visits
1/27/2024,RSV,Florida,0.2
1/27/2024,RSV,Georgia,0.1
1/27/2024,RSV,Hawaii,0.3
1/27/2024,RSV,Idaho,1
1/27/2024,RSV,Illinois,0.5
1/27/2024,RSV,Indiana,0.4
1/27/2024,RSV,Iowa,1.2
1/27/2024,RSV,Kansas,0.7
1/27/2024,RSV,Kentucky,0.5
1/27/2024,RSV,Louisiana,0.1
1/27/2024,RSV,Maine,0.4
1/27/2024,RSV,Maryland,0.2
1/27/2024,RSV,Massachusetts,0.3
1/27/2024,RSV,Michigan,0.5
1/27/2024,RSV,Minnesota,1.2
1/27/2024,RSV,Mississippi,0.1
1/27/2024,RSV,Montana,0.7
1/27/2024,RSV,United States,0.4
1/27/2024,RSV,Nebraska,0.5
1/27/2024,RSV,Nevada,0.5
1/27/2024,RSV,New Hampshire,0.6
1/27/2024,RSV,New Jersey,0.2
1/27/2024,RSV,New Mexico,1.2
1/27/2024,RSV,New York,0.3
1/27/2024,RSV,North Carolina,0.4
1/27/2024,RSV,North Dakota,0.9
1/27/2024,RSV,Ohio,0.3
1/27/2024,RSV,Oklahoma,0.6
1/27/2024,RSV,Oregon,0.5
1/27/2024,RSV,Pennsylvania,0.3
1/27/2024,RSV,Rhode Island,0.2
1/27/2024,RSV,South Carolina,0.2
1/27/2024,RSV,Tennessee,0.3
1/27/2024,RSV,Texas,0.3
1/27/2024,RSV,Utah,1.3
1/27/2024,RSV,Vermont,1.1
1/27/2024,RSV,Virginia,0.2
1/27/2024,RSV,Washington,0.6
1/27/2024,RSV,West Virginia,1.3
1/27/2024,RSV,Wisconsin,0.8
1/27/2024,RSV,Wyoming,0.7
2/3/2024,COVID-19,Alabama,2.5
2/3/2024,COVID-19,Alaska,4
2/3/2024,COVID-19,Arizona,1.8
2/3/2024,COVID-19,Arkansas,1.7
2/3/2024,COVID-19,California,1.5
2/3/2024,COVID-19,Colorado,1.4
2/3/2024,COVID-19,Connecticut,2.2
2/3/2024,COVID-19,Delaware,2.1
2/3/2024,COVID-19,District of Columbia,1.7
2/3/2024,COVID-19,Florida,2.4
2/3/2024,COVID-19,Georgia,2.1
2/3/2024,COVID-19,Hawaii,2.5
2/3/2024,COVID-19,Idaho,1.5
2/3/2024,COVID-19,Illinois,1.7
2/3/2024,COVID-19,Indiana,1.5
2/3/2024,COVID-19,Iowa,1.4
2/3/2024,COVID-19,Kansas,1.6
2/3/2024,COVID-19,Kentucky,2.1
2/3/2024,COVID-19,Louisiana,2.8
2/3/2024,COVID-19,Maine,1.7
2/3/2024,COVID-19,Maryland,1.6
2/3/2024,COVID-19,Massachusetts,1.9
2/3/2024,COVID-19,Michigan,1.9
2/3/2024,COVID-19,Minnesota,2
2/3/2024,COVID-19,Mississippi,2.4
2/3/2024,COVID-19,Montana,1.3
2/3/2024,COVID-19,United States,2
2/3/2024,COVID-19,Nebraska,1.3
2/3/2024,COVID-19,Nevada,1
2/3/2024,COVID-19,New Hampshire,2
2/3/2024,COVID-19,New Jersey,2
2/3/2024,COVID-19,New Mexico,1.8
2/3/2024,COVID-19,New York,1.6
2/3/2024,COVID-19,North Carolina,3
2/3/2024,COVID-19,North Dakota,1.4
2/3/2024,COVID-19,Ohio,1.6
2/3/2024,COVID-19,Oklahoma,1.8
2/3/2024,COVID-19,Oregon,1.6
2/3/2024,COVID-19,Pennsylvania,1.6
2/3/2024,COVID-19,Rhode Island,1.7
2/3/2024,COVID-19,South Carolina,3.1
2/3/2024,COVID-19,Tennessee,1.4
2/3/2024,COVID-19,Texas,2.7
2/3/2024,COVID-19,Utah,1.5
2/3/2024,COVID-19,Vermont,2.4
2/3/2024,COVID-19,Virginia,2.2
2/3/2024,COVID-19,Washington,2.2
2/3/2024,COVID-19,West Virginia,1.6
2/3/2024,COVID-19,Wisconsin,1.7
2/3/2024,COVID-19,Wyoming,1.3
2/3/2024,Influenza,Alabama,3.3
2/3/2024,Influenza,Alaska,1.6
2/3/2024,Influenza,Arizona,2.3
2/3/2024,Influenza,Arkansas,6.8
2/3/2024,Influenza,California,1.3
2/3/2024,Influenza,Colorado,2.8
2/3/2024,Influenza,Connecticut,2.2
2/3/2024,Influenza,Delaware,2.7
2/3/2024,Influenza,District of Columbia,1.5
2/3/2024,Influenza,Florida,3.1
2/3/2024,Influenza,Georgia,3.2
2/3/2024,Influenza,Hawaii,2
2/3/2024,Influenza,Idaho,2.4
2/3/2024,Influenza,Illinois,2.6
2/3/2024,Influenza,Indiana,4.6
2/3/2024,Influenza,Iowa,3.8
2/3/2024,Influenza,Kansas,3.1
2/3/2024,Influenza,Kentucky,4.6
2/3/2024,Influenza,Louisiana,3.1
2/3/2024,Influenza,Maine,2.6
2/3/2024,Influenza,Maryland,2
2/3/2024,Influenza,Massachusetts,2.8
2/3/2024,Influenza,Michigan,3.1
2/3/2024,Influenza,Minnesota,4.1
2/3/2024,Influenza,Mississippi,2.5
2/3/2024,Influenza,Montana,4.4
2/3/2024,Influenza,United States,3.2
2/3/2024,Influenza,Nebraska,2.5
2/3/2024,Influenza,Nevada,1.7
2/3/2024,Influenza,New Hampshire,2.6
2/3/2024,Influenza,New Jersey,2.7
2/3/2024,Influenza,New Mexico,4.7
2/3/2024,Influenza,New York,2.5
2/3/2024,Influenza,North Carolina,4.1
2/3/2024,Influenza,North Dakota,3.4
2/3/2024,Influenza,Ohio,4.5
2/3/2024,Influenza,Oklahoma,5.6
2/3/2024,Influenza,Oregon,1.1
2/3/2024,Influenza,Pennsylvania,2.4
2/3/2024,Influenza,Rhode Island,2.3
2/3/2024,Influenza,South Carolina,3.2
2/3/2024,Influenza,Tennessee,2.6
2/3/2024,Influenza,Texas,6.7
2/3/2024,Influenza,Utah,2.6
2/3/2024,Influenza,Vermont,2
2/3/2024,Influenza,Virginia,2.8
2/3/2024,Influenza,Washington,1.6
2/3/2024,Influenza,West Virginia,4
2/3/2024,Influenza,Wisconsin,3
2/3/2024,Influenza,Wyoming,5.7
2/3/2024,RSV,Alabama,0.2
2/3/2024,RSV,Alaska,1
2/3/2024,RSV,Arizona,0.7
2/3/2024,RSV,Arkansas,0.4
2/3/2024,RSV,California,0.4
2/3/2024,RSV,Colorado,0.6
2/3/2024,RSV,Connecticut,0.2
2/3/2024,RSV,Delaware,0.2
2/3/2024,RSV,District of Columbia,0.2
2/3/2024,RSV,Florida,0.2
2/3/2024,RSV,Georgia,0.1
2/3/2024,RSV,Hawaii,0.3
2/3/2024,RSV,Idaho,0.8
2/3/2024,RSV,Illinois,0.5
2/3/2024,RSV,Indiana,0.3
2/3/2024,RSV,Iowa,1.2
2/3/2024,RSV,Kansas,0.6
2/3/2024,RSV,Kentucky,0.4
2/3/2024,RSV,Louisiana,0.1
2/3/2024,RSV,Maine,0.4
2/3/2024,RSV,Maryland,0.2
2/3/2024,RSV,Massachusetts,0.3
2/3/2024,RSV,Michigan,0.4
2/3/2024,RSV,Minnesota,1.2
2/3/2024,RSV,Mississippi,0.1
2/3/2024,RSV,Montana,0.7
2/3/2024,RSV,United States,0.3
2/3/2024,RSV,Nebraska,0.6
2/3/2024,RSV,Nevada,0.5
2/3/2024,RSV,New Hampshire,0.4
2/3/2024,RSV,New Jersey,0.2
2/3/2024,RSV,New Mexico,1.1
2/3/2024,RSV,New York,0.3
2/3/2024,RSV,North Carolina,0.4
2/3/2024,RSV,North Dakota,1
2/3/2024,RSV,Ohio,0.3
2/3/2024,RSV,Oklahoma,0.5
2/3/2024,RSV,Oregon,0.5
2/3/2024,RSV,Pennsylvania,0.3
2/3/2024,RSV,Rhode Island,0.2
2/3/2024,RSV,South Carolina,0.2
2/3/2024,RSV,Tennessee,0.2
2/3/2024,RSV,Texas,0.2
2/3/2024,RSV,Utah,1.3
2/3/2024,RSV,Vermont,1.5
2/3/2024,RSV,Virginia,0.2
2/3/2024,RSV,Washington,0.6
2/3/2024,RSV,West Virginia,1
2/3/2024,RSV,Wisconsin,0.8
2/3/2024,RSV,Wyoming,1
2/10/2024,COVID-19,Alabama,2.7
2/10/2024,COVID-19,Alaska,3.4
2/10/2024,COVID-19,Arizona,1.5
2/10/2024,COVID-19,Arkansas,1.9
2/10/2024,COVID-19,California,1.2
2/10/2024,COVID-19,Colorado,1.2
2/10/2024,COVID-19,Connecticut,2
2/10/2024,COVID-19,Delaware,1.9
2/10/2024,COVID-19,District of Columbia,1.4
2/10/2024,COVID-19,Florida,2.3
2/10/2024,COVID-19,Georgia,2
2/10/2024,COVID-19,Hawaii,2
2/10/2024,COVID-19,Idaho,1.3
2/10/2024,COVID-19,Illinois,1.9
2/10/2024,COVID-19,Indiana,1.6
2/10/2024,COVID-19,Iowa,1.5
2/10/2024,COVID-19,Kansas,1.6
2/10/2024,COVID-19,Kentucky,2.3
2/10/2024,COVID-19,Louisiana,2.9
2/10/2024,COVID-19,Maine,1.7
2/10/2024,COVID-19,Maryland,2
2/10/2024,COVID-19,Massachusetts,1.8
2/10/2024,COVID-19,Michigan,2
2/10/2024,COVID-19,Minnesota,1.9
2/10/2024,COVID-19,Mississippi,2.7
2/10/2024,COVID-19,Montana,1.3
2/10/2024,COVID-19,United States,1.9
2/10/2024,COVID-19,Nebraska,1.5
2/10/2024,COVID-19,Nevada,0.8
2/10/2024,COVID-19,New Hampshire,1.3
2/10/2024,COVID-19,New Jersey,1.7
2/10/2024,COVID-19,New Mexico,1.9
2/10/2024,COVID-19,New York,1.5
2/10/2024,COVID-19,North Carolina,3.1
2/10/2024,COVID-19,North Dakota,1.5
2/10/2024,COVID-19,Ohio,1.5
2/10/2024,COVID-19,Oklahoma,1.9
2/10/2024,COVID-19,Oregon,1.6
2/10/2024,COVID-19,Pennsylvania,1.5
2/10/2024,COVID-19,Rhode Island,1.4
2/10/2024,COVID-19,South Carolina,3.2
2/10/2024,COVID-19,Tennessee,1.9
2/10/2024,COVID-19,Texas,2.6
2/10/2024,COVID-19,Utah,1.2
2/10/2024,COVID-19,Vermont,1.7
2/10/2024,COVID-19,Virginia,2.2
2/10/2024,COVID-19,Washington,2.2
2/10/2024,COVID-19,West Virginia,1.5
2/10/2024,COVID-19,Wisconsin,1.9
2/10/2024,COVID-19,Wyoming,1.3
2/10/2024,Influenza,Alabama,3.3
2/10/2024,Influenza,Alaska,1.5
2/10/2024,Influenza,Arizona,1.8
2/10/2024,Influenza,Arkansas,7.1
2/10/2024,Influenza,California,1.1
2/10/2024,Influenza,Colorado,2.5
2/10/2024,Influenza,Connecticut,2.3
2/10/2024,Influenza,Delaware,3.4
2/10/2024,Influenza,District of Columbia,1.6
2/10/2024,Influenza,Florida,3
2/10/2024,Influenza,Georgia,2.8
2/10/2024,Influenza,Hawaii,2
2/10/2024,Influenza,Idaho,2.1
2/10/2024,Influenza,Illinois,2.8
2/10/2024,Influenza,Indiana,4.9
2/10/2024,Influenza,Iowa,4.2
2/10/2024,Influenza,Kansas,3.4
2/10/2024,Influenza,Kentucky,5.3
2/10/2024,Influenza,Louisiana,2.7
2/10/2024,Influenza,Maine,3.1
2/10/2024,Influenza,Maryland,2.4
2/10/2024,Influenza,Massachusetts,3.1
2/10/2024,Influenza,Michigan,3.9
2/10/2024,Influenza,Minnesota,4.3
2/10/2024,Influenza,Mississippi,2.2
2/10/2024,Influenza,Montana,3.8
2/10/2024,Influenza,United States,3.2
2/10/2024,Influenza,Nebraska,3.2
2/10/2024,Influenza,Nevada,1.6
2/10/2024,Influenza,New Hampshire,2
2/10/2024,Influenza,New Jersey,2.8
2/10/2024,Influenza,New Mexico,4.4
2/10/2024,Influenza,New York,2.5
2/10/2024,Influenza,North Carolina,3.8
2/10/2024,Influenza,North Dakota,2.5
2/10/2024,Influenza,Ohio,5.4
2/10/2024,Influenza,Oklahoma,5.1
2/10/2024,Influenza,Oregon,1.2
2/10/2024,Influenza,Pennsylvania,2.9
2/10/2024,Influenza,Rhode Island,2.6
2/10/2024,Influenza,South Carolina,2.7
2/10/2024,Influenza,Tennessee,2.9
2/10/2024,Influenza,Texas,5.3
2/10/2024,Influenza,Utah,2.2
2/10/2024,Influenza,Vermont,2.2
2/10/2024,Influenza,Virginia,3.2
2/10/2024,Influenza,Washington,1.4
2/10/2024,Influenza,West Virginia,4.9
2/10/2024,Influenza,Wisconsin,3.2
2/10/2024,Influenza,Wyoming,5.5
2/10/2024,RSV,Alabama,0.2
2/10/2024,RSV,Alaska,0.5
2/10/2024,RSV,Arizona,0.6
2/10/2024,RSV,Arkansas,0.3
2/10/2024,RSV,California,0.3
2/10/2024,RSV,Colorado,0.5
2/10/2024,RSV,Connecticut,0.1
2/10/2024,RSV,Delaware,0.3
2/10/2024,RSV,District of Columbia,0.1
2/10/2024,RSV,Florida,0.1
2/10/2024,RSV,Georgia,0.1
2/10/2024,RSV,Hawaii,0.2
2/10/2024,RSV,Idaho,1
2/10/2024,RSV,Illinois,0.4
2/10/2024,RSV,Indiana,0.3
2/10/2024,RSV,Iowa,1.2
2/10/2024,RSV,Kansas,0.5
2/10/2024,RSV,Kentucky,0.3
2/10/2024,RSV,Louisiana,0.1
2/10/2024,RSV,Maine,0.4
2/10/2024,RSV,Maryland,0.2
2/10/2024,RSV,Massachusetts,0.2
2/10/2024,RSV,Michigan,0.3
2/10/2024,RSV,Minnesota,1.1
2/10/2024,RSV,Mississippi,0.1
2/10/2024,RSV,Montana,1
2/10/2024,RSV,United States,0.3
2/10/2024,RSV,Nebraska,0.6
2/10/2024,RSV,Nevada,0.5
2/10/2024,RSV,New Hampshire,0.3
2/10/2024,RSV,New Jersey,0.1
2/10/2024,RSV,New Mexico,0.9
2/10/2024,RSV,New York,0.2
2/10/2024,RSV,North Carolina,0.3
2/10/2024,RSV,North Dakota,0.9
2/10/2024,RSV,Ohio,0.2
2/10/2024,RSV,Oklahoma,0.5
2/10/2024,RSV,Oregon,0.5
2/10/2024,RSV,Pennsylvania,0.2
2/10/2024,RSV,Rhode Island,0.1
2/10/2024,RSV,South Carolina,0.2
2/10/2024,RSV,Tennessee,0.2
2/10/2024,RSV,Texas,0.2
2/10/2024,RSV,Utah,1.2
2/10/2024,RSV,Vermont,1.2
2/10/2024,RSV,Virginia,0.1
2/10/2024,RSV,Washington,0.6
2/10/2024,RSV,West Virginia,0.6
2/10/2024,RSV,Wisconsin,0.8
2/10/2024,RSV,Wyoming,1.4
2/17/2024,COVID-19,Alabama,2.7
2/17/2024,COVID-19,Alaska,2.7
2/17/2024,COVID-19,Arizona,1.3
2/17/2024,COVID-19,Arkansas,2
2/17/2024,COVID-19,California,1.1
2/17/2024,COVID-19,Colorado,1
2/17/2024,COVID-19,Connecticut,1.8
2/17/2024,COVID-19,Delaware,2.1
2/17/2024,COVID-19,District of Columbia,1.7
2/17/2024,COVID-19,Florida,2
2/17/2024,COVID-19,Georgia,2
2/17/2024,COVID-19,Hawaii,1.6
2/17/2024,COVID-19,Idaho,1.1
2/17/2024,COVID-19,Illinois,1.8
2/17/2024,COVID-19,Indiana,1.5
2/17/2024,COVID-19,Iowa,1.5
2/17/2024,COVID-19,Kansas,1.5
2/17/2024,COVID-19,Kentucky,2.2
2/17/2024,COVID-19,Louisiana,2.8
2/17/2024,COVID-19,Maine,1.5
2/17/2024,COVID-19,Maryland,1.9
2/17/2024,COVID-19,Massachusetts,1.5
2/17/2024,COVID-19,Michigan,1.9
2/17/2024,COVID-19,Minnesota,1.4
2/17/2024,COVID-19,Mississippi,2.5
2/17/2024,COVID-19,Montana,1.3
2/17/2024,COVID-19,United States,1.8
2/17/2024,COVID-19,Nebraska,1.2
2/17/2024,COVID-19,Nevada,0.7
2/17/2024,COVID-19,New Hampshire,1.3
2/17/2024,COVID-19,New Jersey,1.5
2/17/2024,COVID-19,New Mexico,2
2/17/2024,COVID-19,New York,1.3
2/17/2024,COVID-19,North Carolina,2.8
2/17/2024,COVID-19,North Dakota,1
2/17/2024,COVID-19,Ohio,1.5
2/17/2024,COVID-19,Oklahoma,1.5
2/17/2024,COVID-19,Oregon,1.6
2/17/2024,COVID-19,Pennsylvania,1.4
2/17/2024,COVID-19,Rhode Island,1
2/17/2024,COVID-19,South Carolina,2.9
2/17/2024,COVID-19,Tennessee,2.3
2/17/2024,COVID-19,Texas,2.1
2/17/2024,COVID-19,Utah,1.2
2/17/2024,COVID-19,Vermont,1.7
2/17/2024,COVID-19,Virginia,2.2
2/17/2024,COVID-19,Washington,1.9
2/17/2024,COVID-19,West Virginia,1.5
2/17/2024,COVID-19,Wisconsin,1.8
2/17/2024,COVID-19,Wyoming,1.6
2/17/2024,Influenza,Alabama,2.8
2/17/2024,Influenza,Alaska,1.6
2/17/2024,Influenza,Arizona,1.6
2/17/2024,Influenza,Arkansas,6.9
2/17/2024,Influenza,California,1
2/17/2024,Influenza,Colorado,2.2
2/17/2024,Influenza,Connecticut,2.3
2/17/2024,Influenza,Delaware,4.1
2/17/2024,Influenza,District of Columbia,2.1
2/17/2024,Influenza,Florida,2.5
2/17/2024,Influenza,Georgia,2.4
2/17/2024,Influenza,Hawaii,1.9
2/17/2024,Influenza,Idaho,2.3
2/17/2024,Influenza,Illinois,2.9
2/17/2024,Influenza,Indiana,4.8
2/17/2024,Influenza,Iowa,4.9
2/17/2024,Influenza,Kansas,3.4
2/17/2024,Influenza,Kentucky,5.3
2/17/2024,Influenza,Louisiana,2.3
2/17/2024,Influenza,Maine,3.3
2/17/2024,Influenza,Maryland,2.7
2/17/2024,Influenza,Massachusetts,3
2/17/2024,Influenza,Michigan,4.4
2/17/2024,Influenza,Minnesota,4.4
2/17/2024,Influenza,Mississippi,1.7
2/17/2024,Influenza,Montana,3.2
2/17/2024,Influenza,United States,3
2/17/2024,Influenza,Nebraska,3
2/17/2024,Influenza,Nevada,1.7
2/17/2024,Influenza,New Hampshire,2.3
2/17/2024,Influenza,New Jersey,3
2/17/2024,Influenza,New Mexico,4.2
2/17/2024,Influenza,New York,2.7
2/17/2024,Influenza,North Carolina,3.6
2/17/2024,Influenza,North Dakota,1.9
2/17/2024,Influenza,Ohio,5.9
2/17/2024,Influenza,Oklahoma,4.5
2/17/2024,Influenza,Oregon,1.3
2/17/2024,Influenza,Pennsylvania,3
2/17/2024,Influenza,Rhode Island,2.4
2/17/2024,Influenza,South Carolina,2.5
2/17/2024,Influenza,Tennessee,3
2/17/2024,Influenza,Texas,3.8
2/17/2024,Influenza,Utah,2.2
2/17/2024,Influenza,Vermont,3
2/17/2024,Influenza,Virginia,3.5
2/17/2024,Influenza,Washington,1.3
2/17/2024,Influenza,West Virginia,6.1
2/17/2024,Influenza,Wisconsin,3.4
2/17/2024,Influenza,Wyoming,5.6
2/17/2024,RSV,Alabama,0.1
2/17/2024,RSV,Alaska,0.5
2/17/2024,RSV,Arizona,0.4
2/17/2024,RSV,Arkansas,0.2
2/17/2024,RSV,California,0.2
2/17/2024,RSV,Colorado,0.5
2/17/2024,RSV,Connecticut,0.1
2/17/2024,RSV,Delaware,0.2
2/17/2024,RSV,District of Columbia,0.1
2/17/2024,RSV,Florida,0.1
2/17/2024,RSV,Georgia,0.1
2/17/2024,RSV,Hawaii,0.2
2/17/2024,RSV,Idaho,0.9
2/17/2024,RSV,Illinois,0.3
2/17/2024,RSV,Indiana,0.2
2/17/2024,RSV,Iowa,1.1
2/17/2024,RSV,Kansas,0.5
2/17/2024,RSV,Kentucky,0.2
2/17/2024,RSV,Louisiana,0.1
2/17/2024,RSV,Maine,0.4
2/17/2024,RSV,Maryland,0.2
2/17/2024,RSV,Massachusetts,0.2
2/17/2024,RSV,Michigan,0.3
2/17/2024,RSV,Minnesota,0.9
2/17/2024,RSV,Mississippi,0.1
2/17/2024,RSV,Montana,1.2
2/17/2024,RSV,United States,0.3
2/17/2024,RSV,Nebraska,0.5
2/17/2024,RSV,Nevada,0.4
2/17/2024,RSV,New Hampshire,0.2
2/17/2024,RSV,New Jersey,0.1
2/17/2024,RSV,New Mexico,0.7
2/17/2024,RSV,New York,0.2
2/17/2024,RSV,North Carolina,0.2
2/17/2024,RSV,North Dakota,0.9
2/17/2024,RSV,Ohio,0.2
2/17/2024,RSV,Oklahoma,0.3
2/17/2024,RSV,Oregon,0.4
2/17/2024,RSV,Pennsylvania,0.2
2/17/2024,RSV,Rhode Island,0.1
2/17/2024,RSV,South Carolina,0.1
2/17/2024,RSV,Tennessee,0.2
2/17/2024,RSV,Texas,0.2
2/17/2024,RSV,Utah,1
2/17/2024,RSV,Vermont,1.1
2/17/2024,RSV,Virginia,0.1
2/17/2024,RSV,Washington,0.5
2/17/2024,RSV,West Virginia,0.8
2/17/2024,RSV,Wisconsin,0.7
2/17/2024,RSV,Wyoming,1.1
2/24/2024,COVID-19,Alabama,2.7
2/24/2024,COVID-19,Alaska,2
2/24/2024,COVID-19,Arizona,1.2
2/24/2024,COVID-19,Arkansas,2
2/24/2024,COVID-19,California,0.9
2/24/2024,COVID-19,Colorado,1
2/24/2024,COVID-19,Connecticut,1.5
2/24/2024,COVID-19,Delaware,1.7
2/24/2024,COVID-19,District of Columbia,1.5
2/24/2024,COVID-19,Florida,1.6
2/24/2024,COVID-19,Georgia,1.7
2/24/2024,COVID-19,Hawaii,1.9
2/24/2024,COVID-19,Idaho,1.2
2/24/2024,COVID-19,Illinois,1.7
2/24/2024,COVID-19,Indiana,1.5
2/24/2024,COVID-19,Iowa,1.4
2/24/2024,COVID-19,Kansas,1.5
2/24/2024,COVID-19,Kentucky,2.1
2/24/2024,COVID-19,Louisiana,2.5
2/24/2024,COVID-19,Maine,1.5
2/24/2024,COVID-19,Maryland,1.5
2/24/2024,COVID-19,Massachusetts,1.3
2/24/2024,COVID-19,Michigan,1.8
2/24/2024,COVID-19,Minnesota,1.2
2/24/2024,COVID-19,Mississippi,2.4
2/24/2024,COVID-19,Montana,1.3
2/24/2024,COVID-19,United States,1.6
2/24/2024,COVID-19,Nebraska,1.3
2/24/2024,COVID-19,Nevada,0.8
2/24/2024,COVID-19,New Hampshire,1
2/24/2024,COVID-19,New Jersey,1.2
2/24/2024,COVID-19,New Mexico,2
2/24/2024,COVID-19,New York,1.1
2/24/2024,COVID-19,North Carolina,2.6
2/24/2024,COVID-19,North Dakota,1.4
2/24/2024,COVID-19,Ohio,1.3
2/24/2024,COVID-19,Oklahoma,1.4
2/24/2024,COVID-19,Oregon,1.6
2/24/2024,COVID-19,Pennsylvania,1.2
2/24/2024,COVID-19,Rhode Island,1
2/24/2024,COVID-19,South Carolina,2.6
2/24/2024,COVID-19,Tennessee,2.3
2/24/2024,COVID-19,Texas,1.7
2/24/2024,COVID-19,Utah,1.3
2/24/2024,COVID-19,Vermont,1.4
2/24/2024,COVID-19,Virginia,1.9
2/24/2024,COVID-19,Washington,1.9
2/24/2024,COVID-19,West Virginia,1.6
2/24/2024,COVID-19,Wisconsin,1.5
2/24/2024,COVID-19,Wyoming,1.1
2/24/2024,Influenza,Alabama,2.3
2/24/2024,Influenza,Alaska,1.7
2/24/2024,Influenza,Arizona,1.7
2/24/2024,Influenza,Arkansas,6.3
2/24/2024,Influenza,California,0.9
2/24/2024,Influenza,Colorado,2.1
2/24/2024,Influenza,Connecticut,2.5
2/24/2024,Influenza,Delaware,4.5
2/24/2024,Influenza,District of Columbia,2.5
2/24/2024,Influenza,Florida,2.3
2/24/2024,Influenza,Georgia,1.8
2/24/2024,Influenza,Hawaii,2.1
2/24/2024,Influenza,Idaho,2.7
2/24/2024,Influenza,Illinois,3.5
2/24/2024,Influenza,Indiana,4.8
2/24/2024,Influenza,Iowa,5
2/24/2024,Influenza,Kansas,4
2/24/2024,Influenza,Kentucky,5.2
2/24/2024,Influenza,Louisiana,2.1
2/24/2024,Influenza,Maine,3.2
2/24/2024,Influenza,Maryland,3.1
2/24/2024,Influenza,Massachusetts,3.2
2/24/2024,Influenza,Michigan,5.2
2/24/2024,Influenza,Minnesota,4.6
2/24/2024,Influenza,Mississippi,1.7
2/24/2024,Influenza,Montana,2.7
2/24/2024,Influenza,United States,3
2/24/2024,Influenza,Nebraska,4.1
2/24/2024,Influenza,Nevada,1.6
2/24/2024,Influenza,New Hampshire,1.8
2/24/2024,Influenza,New Jersey,3.2
2/24/2024,Influenza,New Mexico,3.6
2/24/2024,Influenza,New York,2.8
2/24/2024,Influenza,North Carolina,3.3
2/24/2024,Influenza,North Dakota,2
2/24/2024,Influenza,Ohio,6.2
2/24/2024,Influenza,Oklahoma,4
2/24/2024,Influenza,Oregon,1.3
2/24/2024,Influenza,Pennsylvania,3.4
2/24/2024,Influenza,Rhode Island,2.6
2/24/2024,Influenza,South Carolina,2
2/24/2024,Influenza,Tennessee,3
2/24/2024,Influenza,Texas,3.2
2/24/2024,Influenza,Utah,1.8
2/24/2024,Influenza,Vermont,2.8
2/24/2024,Influenza,Virginia,3.4
2/24/2024,Influenza,Washington,1.3
2/24/2024,Influenza,West Virginia,5.8
2/24/2024,Influenza,Wisconsin,3.6
2/24/2024,Influenza,Wyoming,3.2
2/24/2024,RSV,Alabama,0.1
2/24/2024,RSV,Alaska,0.5
2/24/2024,RSV,Arizona,0.4
2/24/2024,RSV,Arkansas,0.3
2/24/2024,RSV,California,0.2
2/24/2024,RSV,Colorado,0.4
2/24/2024,RSV,Connecticut,0
2/24/2024,RSV,Delaware,0.1
2/24/2024,RSV,District of Columbia,0.1
2/24/2024,RSV,Florida,0.1
2/24/2024,RSV,Georgia,0.1
2/24/2024,RSV,Hawaii,0.1
2/24/2024,RSV,Idaho,0.8
2/24/2024,RSV,Illinois,0.3
2/24/2024,RSV,Indiana,0.2
2/24/2024,RSV,Iowa,1.1
2/24/2024,RSV,Kansas,0.4
2/24/2024,RSV,Kentucky,0.2
2/24/2024,RSV,Louisiana,0.1
2/24/2024,RSV,Maine,0.3
2/24/2024,RSV,Maryland,0.1
2/24/2024,RSV,Massachusetts,0.2
2/24/2024,RSV,Michigan,0.3
2/24/2024,RSV,Minnesota,0.8
2/24/2024,RSV,Mississippi,0.1
2/24/2024,RSV,Montana,1.2
2/24/2024,RSV,United States,0.2
2/24/2024,RSV,Nebraska,0.4
2/24/2024,RSV,Nevada,0.4
2/24/2024,RSV,New Hampshire,0.1
2/24/2024,RSV,New Jersey,0.1
2/24/2024,RSV,New Mexico,0.6
2/24/2024,RSV,New York,0.1
2/24/2024,RSV,North Carolina,0.2
2/24/2024,RSV,North Dakota,0.7
2/24/2024,RSV,Ohio,0.2
2/24/2024,RSV,Oklahoma,0.3
2/24/2024,RSV,Oregon,0.3
2/24/2024,RSV,Pennsylvania,0.2
2/24/2024,RSV,Rhode Island,0.1
2/24/2024,RSV,South Carolina,0.1
2/24/2024,RSV,Tennessee,0.2
2/24/2024,RSV,Texas,0.2
2/24/2024,RSV,Utah,0.9
2/24/2024,RSV,Vermont,0.8
2/24/2024,RSV,Virginia,0.1
2/24/2024,RSV,Washington,0.5
2/24/2024,RSV,West Virginia,0.5
2/24/2024,RSV,Wisconsin,0.6
2/24/2024,RSV,Wyoming,0.9
3/2/2024,COVID-19,Alabama,2.3
3/2/2024,COVID-19,Alaska,1.3
3/2/2024,COVID-19,Arizona,1
3/2/2024,COVID-19,Arkansas,1.5
3/2/2024,COVID-19,California,0.7
3/2/2024,COVID-19,Colorado,0.9
3/2/2024,COVID-19,Connecticut,1.2
3/2/2024,COVID-19,Delaware,1.3
3/2/2024,COVID-19,District of Columbia,1.1
3/2/2024,COVID-19,Florida,1.3
3/2/2024,COVID-19,Georgia,1.3
3/2/2024,COVID-19,Hawaii,1.6
3/2/2024,COVID-19,Idaho,1.1
3/2/2024,COVID-19,Illinois,1.6
3/2/2024,COVID-19,Indiana,1.3
3/2/2024,COVID-19,Iowa,1.1
3/2/2024,COVID-19,Kansas,1.2
3/2/2024,COVID-19,Kentucky,1.9
3/2/2024,COVID-19,Louisiana,1.9
3/2/2024,COVID-19,Maine,1.3
