State/Territory,Week_Ending_Date,Data_Collection_Period,State/Territory_WVAL,National_WVAL,Regional_WVAL,WVAL_Category,Coverage
Illinois,8/27/2022,All Results,1.993529301,2.666307019,2.245975031,Minimal,Limited Coverage
Illinois,8/19/2023,All Results,1.456526988,1.486995519,1.456526988,Minimal,
Illinois,10/5/2024,All Results,1.03438973,1.263411201,1.342164173,Minimal,
Illinois,8/6/2022,All Results,3.641021897,1.405401868,1.543243053,Minimal,Limited Coverage
Illinois,7/13/2024,All Results,1.528177016,1.2601647,1.636838942,Minimal,
Illinois,3/23/2024,All Results,3.755143331,2.513087656,4.33566575,Minimal,
Illinois,4/13/2024,All Results,2.843548556,1.913184421,3.417997671,Minimal,
Illinois,5/18/2024,All Results,1.829167772,1.404929217,1.941425842,Minimal,
Illinois,12/7/2024,All Results,2.32514852,4.07726314,2.32514852,Minimal,
Illinois,3/2/2024,All Results,4.535859405,4.18098609,5.956499463,Low,
Illinois,3/9/2024,1 Year,3.892771509,3.747594887,4.633870352,Minimal,
Illinois,12/9/2023,All Results,12.19957004,11.11331973,9.545063197,High,
Illinois,3/23/2024,1 Year,3.755143331,2.513087656,4.33566575,Minimal,
Illinois,12/28/2024,All Results,1.768193411,6.40425026,2.851538705,Minimal,
Illinois,1/21/2023,All Results,6.305623317,6.321951214,6.197254775,Low,Limited Coverage
Illinois,10/21/2023,All Results,1.536099529,1.960861607,1.63364089,Minimal,
Illinois,10/8/2022,All Results,9.020855866,3.754217665,4.350497037,Moderate,Limited Coverage
Illinois,8/24/2024,1 Year,1.202387256,1.269539894,1.468952279,Minimal,
Illinois,5/4/2024,All Results,2.306548065,1.46921103,2.300957283,Minimal,
Illinois,2/11/2023,All Results,3.828741568,4.465009064,4.111982936,Minimal,Limited Coverage
Illinois,1/11/2025,All Results,5.041824123,10.08301231,7.942652317,Low,
Illinois,11/16/2024,6 Months,1.673047417,1.91663426,1.547652998,Minimal,
Indiana,5/6/2023,All Results,0.994545428,1.34546366,1.396787161,Minimal,Limited Coverage
Indiana,1/14/2023,All Results,7.050007413,7.826710774,7.050007413,Low,Limited Coverage
Indiana,11/2/2024,1 Year,1.009637969,1.260595524,1.13031405,Minimal,
Indiana,6/29/2024,All Results,1.527446334,1.283688257,1.617632088,Minimal,Limited Coverage
Indiana,11/19/2022,All Results,10.00634696,12.27824303,9.078836861,Moderate,Limited Coverage
Indiana,12/16/2023,All Results,11.96851093,11.75329853,10.77107413,Moderate,Limited Coverage
Indiana,5/4/2024,1 Year,2.113955713,1.46921103,2.300957283,Minimal,Limited Coverage
Indiana,8/12/2023,All Results,1.554444944,1.453764064,1.399326166,Minimal,Limited Coverage
Indiana,12/24/2022,All Results,8.272313465,10.31183541,9.116557459,Moderate,Limited Coverage
Indiana,5/13/2023,All Results,1.19738243,1.476047381,1.48486229,Minimal,Limited Coverage
Indiana,9/21/2024,1 Year,1.532324942,1.136892106,1.107356218,Minimal,Limited Coverage
Indiana,1/25/2025,45 Days,6.917782063,8.410056222,7.135280785,Low,
Indiana,1/27/2024,All Results,12.05429018,7.415900794,8.167907131,High,Limited Coverage
Indiana,6/22/2024,All Results,1.422471541,1.226811809,1.379333792,Minimal,Limited Coverage
Indiana,11/9/2024,All Results,1.129848156,1.505537457,1.347979909,Minimal,
Indiana,12/7/2024,6 Months,1.120545899,4.07726314,2.32514852,Minimal,
Indiana,11/12/2022,All Results,14.13536837,10.83082248,11.6078543,High,Limited Coverage
Indiana,12/3/2022,All Results,11.3881887,13.38809294,14.55443671,Moderate,Limited Coverage
Indiana,9/2/2023,All Results,1.40603392,1.401020208,1.265276533,Minimal,Limited Coverage
Indiana,11/30/2024,6 Months,1.087260012,2.465017247,1.62554694,Minimal,
Indiana,7/22/2023,All Results,1.269987499,1.471332152,1.33961684,Minimal,Limited Coverage
Indiana,4/6/2024,All Results,2.723423448,2.199135747,4.013595741,Minimal,Limited Coverage
Indiana,11/2/2024,All Results,1.009637969,1.260595524,1.13031405,Minimal,
Indiana,1/27/2024,1 Year,12.05429018,7.415900794,8.167907131,High,Limited Coverage
Indiana,9/10/2022,All Results,2.67458427,1.764363938,3.944558319,Minimal,Limited Coverage
Indiana,2/10/2024,All Results,8.44133427,6.307025296,6.898218333,Moderate,Limited Coverage
Indiana,6/8/2024,All Results,1.441896857,1.35325598,1.58458108,Minimal,Limited Coverage
Indiana,1/11/2025,1 Year,10.92159355,10.08301231,7.942652317,Moderate,
Indiana,11/18/2023,All Results,10.61952231,7.607362278,4.832341925,Moderate,Limited Coverage
Indiana,10/28/2023,All Results,6.501012134,2.498974326,1.911569817,Low,Limited Coverage
Indiana,7/8/2023,All Results,1.084823363,1.339868249,1.324368667,Minimal,Limited Coverage
Indiana,8/3/2024,1 Year,1.338856292,1.218954668,1.585982419,Minimal,Limited Coverage
Indiana,8/24/2024,All Results,1.529502498,1.269539894,1.468952279,Minimal,Limited Coverage
Indiana,10/22/2022,All Results,10.89362408,6.614310016,4.162465177,Moderate,Limited Coverage
Indiana,1/4/2025,6 Months,10.22466013,10.03425259,9.220387646,Moderate,
Indiana,9/28/2024,All Results,1.123035424,1.215121123,1.196646908,Minimal,
Indiana,9/21/2024,6 Months,1.532324942,1.136892106,1.107356218,Minimal,Limited Coverage
Indiana,12/7/2024,1 Year,1.120545899,4.07726314,2.32514852,Minimal,
Indiana,10/26/2024,1 Year,1.015830035,1.157666147,1.062254333,Minimal,
Indiana,7/6/2024,1 Year,1.396727954,1.221474285,1.422433705,Minimal,Limited Coverage
Indiana,7/1/2023,All Results,1.332565326,1.34841252,1.249991584,Minimal,Limited Coverage
Indiana,8/17/2024,1 Year,1.467603792,1.215384356,1.368658013,Minimal,Limited Coverage
Indiana,4/20/2024,All Results,1.490218591,1.574160592,2.373991878,Minimal,Limited Coverage
Indiana,9/9/2023,All Results,2.36278045,1.532486284,1.178523264,Minimal,Limited Coverage
Indiana,9/28/2024,1 Year,1.123035424,1.215121123,1.196646908,Minimal,
Indiana,4/13/2024,1 Year,2.044077031,1.913184421,3.417997671,Minimal,Limited Coverage
Indiana,9/21/2024,All Results,1.532324942,1.136892106,1.107356218,Minimal,Limited Coverage
Indiana,4/20/2024,1 Year,1.490218591,1.574160592,2.373991878,Minimal,Limited Coverage
Indiana,12/14/2024,6 Months,6.744877481,5.472206273,3.290235204,Low,
Indiana,12/21/2024,6 Months,5.159483935,6.597140991,5.121986494,Low,
Indiana,11/25/2023,All Results,14.79344296,8.356403298,5.755063757,High,Limited Coverage
Indiana,11/23/2024,All Results,1.141640604,2.321732905,1.674979908,Minimal,
Indiana,12/30/2023,All Results,18.59268414,13.18569684,11.57801028,High,Limited Coverage
Indiana,5/11/2024,1 Year,1.596794177,1.46649405,2.120049921,Minimal,Limited Coverage
Indiana,12/21/2024,1 Year,5.159483935,6.597140991,5.121986494,Low,
Indiana,1/25/2025,6 Months,6.917782063,8.410056222,7.135280785,Low,
Indiana,10/29/2022,All Results,9.29163658,8.168657257,6.937855604,Moderate,Limited Coverage
Indiana,9/3/2022,All Results,1.856950457,1.972766043,2.009868227,Minimal,Limited Coverage
Indiana,2/17/2024,1 Year,8.284160671,5.556611227,6.370332237,Moderate,Limited Coverage
Indiana,6/10/2023,All Results,1.174178404,1.459469894,1.718219269,Minimal,Limited Coverage
Indiana,11/2/2024,6 Months,1.009637969,1.260595524,1.13031405,Minimal,
Indiana,7/15/2023,All Results,1.509184205,1.458776375,1.417365978,Minimal,Limited Coverage
Indiana,4/6/2024,1 Year,2.723423448,2.199135747,4.013595741,Minimal,Limited Coverage
Indiana,6/15/2024,All Results,1.465963215,1.259788613,1.48994094,Minimal,Limited Coverage
Indiana,10/19/2024,All Results,1.011763469,1.254449455,1.187282321,Minimal,
Indiana,2/24/2024,1 Year,7.65789292,4.796281787,6.311302731,Low,Limited Coverage
Indiana,10/14/2023,All Results,2.924493288,1.692075458,1.278042156,Minimal,Limited Coverage
Indiana,10/12/2024,All Results,1.028898074,1.1482105,1.099692741,Minimal,
Indiana,7/20/2024,All Results,1.47006379,1.254157163,2.207633937,Minimal,Limited Coverage
Indiana,3/30/2024,1 Year,3.037320234,2.337129667,4.085819658,Minimal,Limited Coverage
Indiana,3/30/2024,All Results,3.037320234,2.337129667,4.085819658,Minimal,Limited Coverage
Indiana,2/17/2024,All Results,8.284160671,5.556611227,6.370332237,Moderate,Limited Coverage
Indiana,11/5/2022,All Results,9.840915305,9.007387778,8.643754406,Moderate,Limited Coverage
Indiana,7/27/2024,All Results,1.248101749,1.245212192,1.572929914,Minimal,
Indiana,3/16/2024,1 Year,5.44455483,3.212429211,4.705574304,Low,Limited Coverage
Indiana,12/21/2024,45 Days,5.159483935,6.597140991,5.121986494,Low,
Indiana,4/1/2023,All Results,1.897807214,2.185112722,2.259105218,Minimal,Limited Coverage
Indiana,1/7/2023,All Results,7.339201557,8.485501828,7.230321635,Low,Limited Coverage
Indiana,7/27/2024,1 Year,1.248101749,1.245212192,1.572929914,Minimal,
Indiana,2/24/2024,All Results,7.65789292,4.796281787,6.311302731,Low,Limited Coverage
Indiana,11/23/2024,1 Year,1.141640604,2.321732905,1.674979908,Minimal,
Indiana,5/25/2024,All Results,1.643745369,1.359411049,1.65632482,Minimal,Limited Coverage
Indiana,9/23/2023,All Results,2.246828657,1.637968571,1.29215508,Minimal,Limited Coverage
Indiana,10/5/2024,6 Months,1.081327574,1.263411201,1.342164173,Minimal,
Indiana,2/4/2023,All Results,7.187279114,4.556415555,3.909521905,Low,Limited Coverage
Indiana,1/6/2024,All Results,18.20139353,14.53445698,16.96838828,High,Limited Coverage
Indiana,10/19/2024,1 Year,1.011763469,1.254449455,1.187282321,Minimal,
Indiana,1/13/2024,All Results,12.71985212,11.50486882,13.22823694,High,Limited Coverage
Indiana,12/28/2024,1 Year,16.26765822,6.40425026,2.851538705,High,Limited Coverage
Indiana,10/7/2023,All Results,3.10560639,1.80711458,1.391231045,Minimal,Limited Coverage
Indiana,8/31/2024,1 Year,1.655667692,1.23632566,1.328770793,Minimal,Limited Coverage
Indiana,12/21/2024,All Results,5.159483935,6.597140991,5.121986494,Low,
Indiana,3/2/2024,1 Year,6.438799327,4.18098609,5.956499463,Low,Limited Coverage
Indiana,5/20/2023,All Results,1.310796232,1.457232859,1.368781786,Minimal,Limited Coverage
Indiana,11/30/2024,All Results,1.087260012,2.465017247,1.62554694,Minimal,
Indiana,4/22/2023,All Results,1.621229846,1.500029705,1.677801916,Minimal,Limited Coverage
Indiana,10/26/2024,6 Months,1.015830035,1.157666147,1.062254333,Minimal,
Indiana,7/20/2024,1 Year,1.47006379,1.254157163,2.207633937,Minimal,Limited Coverage
Indiana,11/4/2023,All Results,5.136232391,3.587764254,2.649035898,Low,Limited Coverage
Indiana,2/3/2024,1 Year,9.750021548,6.868404881,7.18957889,Moderate,
Indiana,11/23/2024,6 Months,1.141640604,2.321732905,1.674979908,Minimal,
Indiana,6/1/2024,1 Year,1.53996155,1.301903931,1.776492254,Minimal,Limited Coverage
Indiana,6/24/2023,All Results,1.483734297,1.349720852,1.285060162,Minimal,Limited Coverage
Indiana,10/15/2022,All Results,9.361130451,6.332203993,4.675875457,Moderate,Limited Coverage
Indiana,2/25/2023,All Results,5.06082198,3.661807408,3.365102269,Low,Limited Coverage
Indiana,10/5/2024,1 Year,1.081327574,1.263411201,1.342164173,Minimal,
Indiana,9/30/2023,All Results,2.948331996,2.018461383,1.574891386,Minimal,Limited Coverage
Indiana,12/14/2024,All Results,6.744877481,5.472206273,3.290235204,Low,
Indiana,11/9/2024,6 Months,1.129848156,1.505537457,1.347979909,Minimal,
Indiana,8/17/2024,All Results,1.467603792,1.215384356,1.368658013,Minimal,Limited Coverage
Indiana,9/7/2024,All Results,1.425663276,1.203404589,1.216983352,Minimal,Limited Coverage
Indiana,6/1/2024,All Results,1.53996155,1.301903931,1.776492254,Minimal,Limited Coverage
Indiana,6/8/2024,1 Year,1.441896857,1.35325598,1.58458108,Minimal,Limited Coverage
Indiana,1/20/2024,All Results,13.21453716,8.555605875,8.860613668,High,Limited Coverage
Indiana,11/16/2024,All Results,1.137910249,1.91663426,1.547652998,Minimal,
Indiana,1/18/2025,All Results,9.603506808,8.870003394,7.165747413,Moderate,
Indiana,9/7/2024,6 Months,1.425663276,1.203404589,1.216983352,Minimal,Limited Coverage
Indiana,6/17/2023,All Results,1.073234632,1.343360995,1.219924007,Minimal,Limited Coverage
Indiana,6/22/2024,1 Year,1.422471541,1.226811809,1.379333792,Minimal,Limited Coverage
Indiana,10/19/2024,6 Months,1.011763469,1.254449455,1.187282321,Minimal,
Indiana,8/10/2024,1 Year,1.322310279,1.269186096,1.394603461,Minimal,Limited Coverage
Indiana,8/20/2022,All Results,2.689017541,1.91357854,2.67725748,Minimal,Limited Coverage
Indiana,12/2/2023,All Results,16.07377397,11.02997146,11.00228412,High,Limited Coverage
Indiana,4/29/2023,All Results,1.523374939,1.347887368,1.444185363,Minimal,Limited Coverage
Indiana,4/15/2023,All Results,1.882474975,1.776348266,1.67051137,Minimal,Limited Coverage
Indiana,1/4/2025,All Results,10.22466013,10.03425259,9.220387646,Moderate,
Indiana,8/17/2024,6 Months,1.467603792,1.215384356,1.368658013,Minimal,Limited Coverage
Indiana,7/13/2024,1 Year,1.399707848,1.2601647,1.636838942,Minimal,Limited Coverage
Indiana,10/1/2022,All Results,7.63540223,3.06491869,4.855866526,Low,Limited Coverage
Indiana,8/24/2024,6 Months,1.529502498,1.269539894,1.468952279,Minimal,Limited Coverage
Indiana,11/26/2022,All Results,11.48419223,11.57252357,10.69405642,Moderate,Limited Coverage
Indiana,8/31/2024,6 Months,1.655667692,1.23632566,1.328770793,Minimal,Limited Coverage
Indiana,8/10/2024,6 Months,1.322310279,1.269186096,1.394603461,Minimal,Limited Coverage
Indiana,3/11/2023,All Results,5.133727618,3.034928148,3.086198066,Low,Limited Coverage
Indiana,9/24/2022,All Results,8.778822902,3.537481678,5.579833052,Moderate,Limited Coverage
Indiana,12/10/2022,All Results,10.01446657,11.83463095,11.29745017,Moderate,Limited Coverage
Indiana,8/5/2023,All Results,1.345471593,1.35356087,1.247775294,Minimal,Limited Coverage
Indiana,1/18/2025,45 Days,9.603506808,8.870003394,7.165747413,Moderate,
Indiana,1/25/2025,1 Year,6.917782063,8.410056222,7.135280785,Low,
Indiana,3/4/2023,All Results,3.925195329,3.218515966,3.406691002,Minimal,Limited Coverage
Indiana,4/8/2023,All Results,2.030392956,2.033186444,2.180277452,Minimal,Limited Coverage
Indiana,2/10/2024,1 Year,8.44133427,6.307025296,6.898218333,Moderate,Limited Coverage
Indiana,5/18/2024,1 Year,1.548556111,1.404929217,1.941425842,Minimal,Limited Coverage
Indiana,11/16/2024,1 Year,1.137910249,1.91663426,1.547652998,Minimal,
Indiana,10/26/2024,All Results,1.015830035,1.157666147,1.062254333,Minimal,
Indiana,3/18/2023,All Results,4.197852695,2.570391042,2.192948848,Low,Limited Coverage
Indiana,1/18/2025,1 Year,9.603506808,8.870003394,7.165747413,Moderate,
Indiana,1/4/2025,45 Days,10.22466013,10.03425259,9.220387646,Moderate,
Indiana,5/11/2024,All Results,1.596794177,1.46649405,2.120049921,Minimal,Limited Coverage
Indiana,12/17/2022,All Results,10.02116167,11.63728519,11.76555798,Moderate,Limited Coverage
Indiana,5/27/2023,All Results,1.37571594,1.379052949,1.316665559,Minimal,Limited Coverage
Indiana,8/10/2024,All Results,1.322310279,1.269186096,1.394603461,Minimal,Limited Coverage
Indiana,2/18/2023,All Results,6.346916334,4.567111247,4.597628917,Low,Limited Coverage
Indiana,7/6/2024,All Results,1.396727954,1.221474285,1.422433705,Minimal,Limited Coverage
Indiana,1/25/2025,All Results,6.917782063,8.410056222,7.135280785,Low,
Indiana,9/16/2023,All Results,1.788125967,1.539365445,1.309909574,Minimal,Limited Coverage
Indiana,4/27/2024,1 Year,1.379907642,1.455112007,1.928640665,Minimal,Limited Coverage
Indiana,5/25/2024,1 Year,1.643745369,1.359411049,1.65632482,Minimal,Limited Coverage
Indiana,11/9/2024,1 Year,1.129848156,1.505537457,1.347979909,Minimal,
Indiana,9/14/2024,All Results,1.581086775,1.184422229,1.19806837,Minimal,Limited Coverage
Indiana,9/7/2024,1 Year,1.425663276,1.203404589,1.216983352,Minimal,Limited Coverage
Indiana,3/9/2024,All Results,4.473299392,3.747594887,4.633870352,Low,Limited Coverage
Indiana,11/30/2024,1 Year,1.087260012,2.465017247,1.62554694,Minimal,
Indiana,9/14/2024,6 Months,1.581086775,1.184422229,1.19806837,Minimal,Limited Coverage
Indiana,6/3/2023,All Results,1.120633532,1.286926427,1.175885077,Minimal,Limited Coverage
Indiana,1/11/2025,45 Days,10.92159355,10.08301231,7.942652317,Moderate,
Indiana,8/31/2024,All Results,1.655667692,1.23632566,1.328770793,Minimal,Limited Coverage
Indiana,1/4/2025,1 Year,10.22466013,10.03425259,9.220387646,Moderate,
Indiana,8/3/2024,6 Months,1.338856292,1.218954668,1.585982419,Minimal,Limited Coverage
Indiana,12/23/2023,All Results,15.4053185,11.1731723,9.679127265,High,Limited Coverage
Indiana,12/28/2024,6 Months,16.26765822,6.40425026,2.851538705,High,Limited Coverage
Indiana,12/28/2024,45 Days,16.26765822,6.40425026,2.851538705,High,Limited Coverage
Indiana,8/26/2023,All Results,1.671845452,1.65981482,1.517717823,Minimal,Limited Coverage
Indiana,12/31/2022,All Results,9.072022181,9.64861324,7.991110424,Moderate,Limited Coverage
Indiana,1/11/2025,6 Months,10.92159355,10.08301231,7.942652317,Moderate,
Indiana,7/29/2023,All Results,1.303274657,1.384895253,1.182084583,Minimal,Limited Coverage
Indiana,9/14/2024,1 Year,1.581086775,1.184422229,1.19806837,Minimal,Limited Coverage
Indiana,12/14/2024,45 Days,6.744877481,5.472206273,3.290235204,Low,
Indiana,11/11/2023,All Results,8.15199749,5.228844852,2.896719261,Moderate,Limited Coverage
Indiana,9/28/2024,6 Months,1.123035424,1.215121123,1.196646908,Minimal,
Indiana,10/12/2024,1 Year,1.028898074,1.1482105,1.099692741,Minimal,
Indiana,3/16/2024,All Results,5.44455483,3.212429211,4.705574304,Low,Limited Coverage
Indiana,10/12/2024,6 Months,1.028898074,1.1482105,1.099692741,Minimal,
Indiana,8/3/2024,All Results,1.338856292,1.218954668,1.585982419,Minimal,Limited Coverage
Indiana,4/27/2024,All Results,1.379907642,1.455112007,1.928640665,Minimal,Limited Coverage
Indiana,9/17/2022,All Results,4.229439412,2.778847692,4.777028045,Low,Limited Coverage
Indiana,3/25/2023,All Results,2.220776708,2.163052158,1.978580164,Minimal,Limited Coverage
Indiana,2/3/2024,All Results,9.750021548,6.868404881,7.18957889,Moderate,
Indiana,12/14/2024,1 Year,6.744877481,5.472206273,3.290235204,Low,
Indiana,1/18/2025,6 Months,9.603506808,8.870003394,7.165747413,Moderate,
Indiana,6/29/2024,1 Year,1.527446334,1.283688257,1.617632088,Minimal,Limited Coverage
Indiana,6/15/2024,1 Year,1.465963215,1.259788613,1.48994094,Minimal,Limited Coverage
Indiana,1/28/2023,All Results,7.543918498,5.388541997,4.372879703,Low,Limited Coverage
Indiana,8/27/2022,All Results,2.245975031,2.666307019,2.245975031,Minimal,Limited Coverage
Indiana,10/5/2024,All Results,1.081327574,1.263411201,1.342164173,Minimal,
Indiana,8/19/2023,All Results,1.413675157,1.486995519,1.456526988,Minimal,Limited Coverage
Indiana,7/13/2024,All Results,1.399707848,1.2601647,1.636838942,Minimal,Limited Coverage
Indiana,3/23/2024,All Results,1.907560646,2.513087656,4.33566575,Minimal,Limited Coverage
Indiana,4/13/2024,All Results,2.044077031,1.913184421,3.417997671,Minimal,Limited Coverage
Indiana,5/18/2024,All Results,1.548556111,1.404929217,1.941425842,Minimal,Limited Coverage
Indiana,12/7/2024,All Results,1.120545899,4.07726314,2.32514852,Minimal,
Indiana,3/2/2024,All Results,6.438799327,4.18098609,5.956499463,Low,Limited Coverage
Indiana,3/9/2024,1 Year,4.473299392,3.747594887,4.633870352,Low,Limited Coverage
Indiana,12/9/2023,All Results,17.15528869,11.11331973,9.545063197,High,Limited Coverage
Indiana,3/23/2024,1 Year,1.907560646,2.513087656,4.33566575,Minimal,Limited Coverage
Indiana,12/28/2024,All Results,16.26765822,6.40425026,2.851538705,High,Limited Coverage
Indiana,1/21/2023,All Results,6.112529365,6.321951214,6.197254775,Low,Limited Coverage
Indiana,10/21/2023,All Results,3.249137811,1.960861607,1.63364089,Minimal,Limited Coverage
Indiana,10/8/2022,All Results,7.431916274,3.754217665,4.350497037,Low,Limited Coverage
Indiana,8/24/2024,1 Year,1.529502498,1.269539894,1.468952279,Minimal,Limited Coverage
Indiana,2/11/2023,All Results,6.297381618,4.465009064,4.111982936,Low,Limited Coverage
Indiana,5/4/2024,All Results,2.113955713,1.46921103,2.300957283,Minimal,Limited Coverage
Indiana,1/11/2025,All Results,10.92159355,10.08301231,7.942652317,Moderate,
Indiana,11/16/2024,6 Months,1.137910249,1.91663426,1.547652998,Minimal,
Iowa,5/6/2023,All Results,1.486119975,1.34546366,1.396787161,Minimal,Limited Coverage
Iowa,1/14/2023,All Results,10.83603108,7.826710774,7.050007413,Moderate,Limited Coverage
